data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento,faturamento_bruto,valor_desconto,faturamento_liquido,custo,lucro_bruto,margem_percentual
2025-11-12,PED-2025-01005,Nova Tecnologia 107,PR,Maringá,Diego Lima,Toner Preto,Impressão,3,316.04,0.12,144.35,Cartão de débito,948.12,113.77,834.35,433.05,401.3,0.48097
2025-11-13,PED-2025-00118,Alfa Serviços 141,MG,Belo Horizonte,Camila Rocha,Gaveteiro Executivo,Móveis,4,667.99,0.0,355.87,Transferência,2671.96,0.0,2671.96,1423.48,1248.48,0.467253
2025-11-13,PED-2025-00118,Alfa Serviços 141,MG,Belo Horizonte,Camila Rocha,Headset Corporativo,Acessórios,2,343.51,0.12,156.93,Transferência,687.02,82.44,604.58,313.86,290.72,0.480861
2025-11-14,PED-2025-00190,Integra Distribuidora 196,BA,Salvador,Bruno Costa,Toner Preto,Impressão,3,319.84,0.0,142.68,Cartão de crédito,959.52,0.0,959.52,428.04,531.48,0.553902
2025-11-14,PED-2025-00246,Alfa Engenharia 071,SP,Ribeirão Preto,Camila Rocha,Webcam Full HD,Acessórios,1,282.83,0.12,134.25,Cartão de crédito,282.83,33.94,248.89,134.25,114.64,0.460606
2025-11-14,PED-2025-00391,Central Tecnologia 043,SP,Santos,Lucas Barros,Mesa Ajustável,Móveis,1,1913.14,0.0,1013.41,Transferência,1913.14,0.0,1913.14,1013.41,899.73,0.47029
2025-11-14,PED-2025-00391,Central Tecnologia 043,SP,Santos,Lucas Barros,Notebook Essencial 14,Informática,1,2850.11,0.0,2086.76,Transferência,2850.11,0.0,2850.11,2086.76,763.35,0.267832
2025-11-14,PED-2025-00416,Integra Distribuidora 116,BA,Salvador,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,4,900.27,0.0,466.86,Boleto,3601.08,0.0,3601.08,1867.44,1733.64,0.481422
2025-11-14,PED-2025-00759,Central Serviços 013,MG,Uberlândia,Camila Rocha,Mesa Ajustável,Móveis,4,1869.44,0.08,1012.42,Cartão de crédito,7477.76,598.22,6879.54,4049.68,2829.86,0.411344
2025-11-14,PED-2025-00759,Central Serviços 013,MG,Uberlândia,Camila Rocha,Teclado Mecânico,Acessórios,1,385.53,0.15,188.98,Cartão de crédito,385.53,57.83,327.7,188.98,138.72,0.423315
2025-11-15,PED-2025-00170,Prime Tecnologia 099,RJ,Petrópolis,Juliana Mendes,Headset Corporativo,Acessórios,2,322.44,0.03,163.7,Cartão de crédito,644.88,19.35,625.53,327.4,298.13,0.476607
2025-11-16,PED-2025-00203,Vértice Soluções 120,SP,Ribeirão Preto,Camila Rocha,Cadeira Ergonômica,Móveis,4,1423.99,0.12,779.97,Pix,5695.96,683.52,5012.44,3119.88,1892.56,0.377573
2025-11-16,PED-2025-00203,Vértice Soluções 120,SP,Ribeirão Preto,Camila Rocha,Mouse Sem Fio,Acessórios,2,156.46,0.05,69.86,Pix,312.92,15.65,297.27,139.72,157.55,0.529996
2025-11-16,PED-2025-00296,Vértice Varejo 150,BA,Feira de Santana,Ana Martins,Cadeira Ergonômica,Móveis,4,1349.99,0.05,759.53,Pix,5399.96,270.0,5129.96,3038.12,2091.84,0.407769
2025-11-16,PED-2025-00378,Horizonte Comercial 025,RJ,Niterói,Bruno Costa,Monitor Ultrawide 29,Informática,7,1758.6,0.05,1179.89,Pix,12310.2,615.51,11694.69,8259.23,3435.46,0.293762
2025-11-16,PED-2025-00633,Integra Soluções 096,PR,Londrina,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,870.44,0.08,482.97,Boleto,2611.32,208.91,2402.41,1448.91,953.5,0.396894
2025-11-16,PED-2025-00633,Integra Soluções 096,PR,Londrina,Ana Martins,Toner Preto,Impressão,1,332.97,0.03,142.17,Boleto,332.97,9.99,322.98,142.17,180.81,0.559819
2025-11-16,PED-2025-00821,Integra Logística 026,RJ,Niterói,Bruno Costa,Webcam Full HD,Acessórios,2,284.04,0.08,134.49,Cartão de crédito,568.08,45.45,522.63,268.98,253.65,0.485337
2025-11-17,PED-2025-00321,Integra Logística 186,SP,Campinas,Camila Rocha,Mouse Sem Fio,Acessórios,4,156.06,0.05,66.88,Pix,624.24,31.21,593.03,267.52,325.51,0.548891
2025-11-17,PED-2025-00338,Nova Engenharia 207,SP,Ribeirão Preto,Bruno Costa,Headset Corporativo,Acessórios,6,321.43,0.05,155.96,Cartão de débito,1928.58,96.43,1832.15,935.76,896.39,0.489256
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Headset Corporativo,Acessórios,7,317.84,0.0,159.57,Cartão de crédito,2224.88,0.0,2224.88,1116.99,1107.89,0.497955
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Mesa Ajustável,Móveis,2,1847.9,0.05,1070.61,Cartão de crédito,3695.8,184.79,3511.01,2141.22,1369.79,0.390141
2025-11-17,PED-2025-00414,Vértice Distribuidora 100,RJ,Niterói,Juliana Mendes,Notebook Essencial 14,Informática,3,2939.59,0.05,1981.25,Cartão de crédito,8818.77,440.94,8377.83,5943.75,2434.08,0.290538
2025-11-17,PED-2025-01121,Integra Soluções 176,BA,Vitória da Conquista,Diego Lima,Switch 24 Portas,Conectividade,4,1097.19,0.15,632.14,Cartão de crédito,4388.76,658.31,3730.45,2528.56,1201.89,0.322183
2025-11-18,PED-2025-00406,Central Tecnologia 003,MG,Juiz de Fora,Bruno Costa,Mouse Sem Fio,Acessórios,6,144.52,0.15,67.14,Boleto,867.12,130.07,737.05,402.84,334.21,0.453444
2025-11-18,PED-2025-00406,Central Tecnologia 003,MG,Juiz de Fora,Bruno Costa,Switch 24 Portas,Conectividade,3,1102.17,0.05,601.94,Boleto,3306.51,165.33,3141.18,1805.82,1335.36,0.425115
2025-11-18,PED-2025-00795,Integra Soluções 016,SC,Joinville,Fernanda Alves,Filtro de Linha Premium,Energia,1,118.34,0.08,51.0,Boleto,118.34,9.47,108.87,51.0,57.87,0.531563
2025-11-18,PED-2025-00795,Integra Soluções 016,SC,Joinville,Fernanda Alves,Teclado Mecânico,Acessórios,2,385.18,0.1,197.8,Boleto,770.36,77.04,693.32,395.6,297.72,0.429415
2025-11-18,PED-2025-00795,Integra Soluções 016,SC,Joinville,Fernanda Alves,Webcam Full HD,Acessórios,5,282.99,0.08,134.24,Boleto,1414.95,113.2,1301.75,671.2,630.55,0.484388
2025-11-18,PED-2025-00975,Conecta Varejo 134,GO,Goiânia,Juliana Mendes,Monitor Ultrawide 29,Informática,5,1760.15,0.1,1196.27,Pix,8800.75,880.08,7920.68,5981.35,1939.32,0.244843
2025-11-18,PED-2025-00975,Conecta Varejo 134,GO,Goiânia,Juliana Mendes,Mouse Sem Fio,Acessórios,1,146.18,0.05,67.31,Pix,146.18,7.31,138.87,67.31,71.56,0.515306
2025-11-18,PED-2025-00975,Conecta Varejo 134,GO,Goiânia,Juliana Mendes,Webcam Full HD,Acessórios,3,291.52,0.08,131.2,Pix,874.56,69.96,804.6,393.6,411.0,0.51081
2025-11-18,PED-2025-00995,Horizonte Comercial 025,SP,São Paulo,Juliana Mendes,Mouse Sem Fio,Acessórios,2,154.57,0.05,66.03,Boleto,309.14,15.46,293.68,132.06,161.62,0.550331
2025-11-18,PED-2025-01049,Nova Serviços 077,RJ,Niterói,Ana Martins,Filtro de Linha Premium,Energia,1,117.97,0.03,51.83,Transferência,117.97,3.54,114.43,51.83,62.6,0.547063
2025-11-18,PED-2025-01049,Nova Serviços 077,RJ,Niterói,Ana Martins,Teclado Mecânico,Acessórios,5,406.11,0.03,193.18,Transferência,2030.55,60.92,1969.63,965.9,1003.73,0.509604
2025-11-19,PED-2025-00456,Integra Varejo 006,MG,Juiz de Fora,Camila Rocha,Kit Toner Colorido,Impressão,2,893.13,0.15,396.32,Boleto,1786.26,267.94,1518.32,792.64,725.68,0.47795
2025-11-20,PED-2025-00498,Horizonte Comercial 105,RJ,Petrópolis,Fernanda Alves,Monitor Ultrawide 29,Informática,7,1797.17,0.05,1182.72,Pix,12580.19,629.01,11951.18,8279.04,3672.14,0.307262
2025-11-20,PED-2025-01003,Central Tecnologia 043,MG,Juiz de Fora,Juliana Mendes,Teclado Mecânico,Acessórios,2,396.14,0.05,197.19,Pix,792.28,39.61,752.67,394.38,358.29,0.476023
2025-11-20,PED-2025-01003,Central Tecnologia 043,MG,Juiz de Fora,Juliana Mendes,Webcam Full HD,Acessórios,5,288.01,0.0,136.52,Pix,1440.05,0.0,1440.05,682.6,757.45,0.525989
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Filtro de Linha Premium,Energia,2,119.87,0.05,50.44,Boleto,239.74,11.99,227.75,100.88,126.87,0.557064
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Mesa Ajustável,Móveis,4,1805.17,0.05,1066.03,Boleto,7220.68,361.03,6859.65,4264.12,2595.53,0.378376
2025-11-20,PED-2025-01027,Conecta Soluções 184,BA,Feira de Santana,Bruno Costa,Notebook Pro 15,Informática,6,5046.02,0.05,3453.01,Boleto,30276.12,1513.81,28762.31,20718.06,8044.25,0.27968
2025-11-21,PED-2025-00157,Alfa Comercial 161,SP,São Paulo,Fernanda Alves,Filtro de Linha Premium,Energia,4,119.81,0.03,51.33,Pix,479.24,14.38,464.86,205.32,259.54,0.558321
2025-11-21,PED-2025-00157,Alfa Comercial 161,SP,São Paulo,Fernanda Alves,Roteador Empresarial,Conectividade,3,779.58,0.0,358.99,Pix,2338.74,0.0,2338.74,1076.97,1261.77,0.539508
2025-11-21,PED-2025-00207,Vértice Varejo 190,SP,Ribeirão Preto,Ana Martins,Mouse Sem Fio,Acessórios,3,154.22,0.05,69.53,Boleto,462.66,23.13,439.53,208.59,230.94,0.525422
2025-11-21,PED-2025-00207,Vértice Varejo 190,SP,Ribeirão Preto,Ana Martins,Notebook Essencial 14,Informática,1,2775.7,0.0,2049.27,Boleto,2775.7,0.0,2775.7,2049.27,726.43,0.261711
2025-11-21,PED-2025-01074,Horizonte Serviços 125,SC,Joinville,Camila Rocha,Notebook Pro 15,Informática,7,5036.23,0.05,3417.67,Transferência,35253.61,1762.68,33490.93,23923.69,9567.24,0.285667
2025-11-21,PED-2025-01074,Horizonte Serviços 125,SC,Joinville,Camila Rocha,Switch 24 Portas,Conectividade,2,1141.25,0.08,605.58,Transferência,2282.5,182.6,2099.9,1211.16,888.74,0.42323
2025-11-22,PED-2025-00127,Central Tecnologia 003,SP,Campinas,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,890.02,0.05,466.06,Cartão de crédito,2670.06,133.5,2536.56,1398.18,1138.38,0.448788
2025-11-22,PED-2025-00179,Nova Tecnologia 147,RJ,Petrópolis,Fernanda Alves,Monitor Ultrawide 29,Informática,9,1825.7,0.03,1197.2,Cartão de crédito,16431.3,492.94,15938.36,10774.8,5163.56,0.323971
2025-11-22,PED-2025-00335,Aurora Soluções 032,PE,Recife,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1793.41,0.05,1201.62,Cartão de crédito,1793.41,89.67,1703.74,1201.62,502.12,0.294716
2025-11-22,PED-2025-00335,Aurora Soluções 032,PE,Recife,Gustavo Ribeiro,Toner Preto,Impressão,1,338.01,0.08,151.03,Cartão de crédito,338.01,27.04,310.97,151.03,159.94,0.514325
2025-11-22,PED-2025-00946,Aurora Soluções 152,RJ,Rio de Janeiro,Fernanda Alves,Filtro de Linha Premium,Energia,2,120.03,0.03,51.88,Cartão de crédito,240.06,7.2,232.86,103.76,129.1,0.554407
2025-11-23,PED-2025-00103,Integra Distribuidora 156,RS,Porto Alegre,Juliana Mendes,Monitor Ultrawide 29,Informática,3,1738.9,0.05,1182.45,Boleto,5216.7,260.84,4955.87,3547.35,1408.52,0.284212
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Access Point Wi-Fi 6,Conectividade,1,919.75,0.0,480.8,Pix,919.75,0.0,919.75,480.8,438.95,0.477249
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Filtro de Linha Premium,Energia,2,116.35,0.05,52.04,Pix,232.7,11.64,221.06,104.08,116.98,0.529188
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Roteador Empresarial,Conectividade,2,730.5,0.1,372.01,Pix,1461.0,146.1,1314.9,744.02,570.88,0.434162
2025-11-23,PED-2025-00638,Horizonte Tecnologia 155,RJ,Niterói,Camila Rocha,Access Point Wi-Fi 6,Conectividade,1,932.57,0.0,464.81,Pix,932.57,0.0,932.57,464.81,467.76,0.501582
2025-11-23,PED-2025-00638,Horizonte Tecnologia 155,RJ,Niterói,Camila Rocha,Gaveteiro Executivo,Móveis,1,699.93,0.1,357.58,Pix,699.93,69.99,629.94,357.58,272.36,0.432356
2025-11-23,PED-2025-00638,Horizonte Tecnologia 155,RJ,Niterói,Camila Rocha,Webcam Full HD,Acessórios,1,289.71,0.05,129.94,Pix,289.71,14.49,275.22,129.94,145.28,0.527876
2025-11-23,PED-2025-00701,Integra Varejo 006,MG,Juiz de Fora,Diego Lima,Notebook Pro 15,Informática,4,5013.88,0.1,3452.78,Transferência,20055.52,2005.55,18049.97,13811.12,4238.85,0.23484
2025-11-23,PED-2025-01128,Conecta Varejo 214,RS,Caxias do Sul,Bruno Costa,Mesa Ajustável,Móveis,3,1901.67,0.03,1013.61,Pix,5705.01,171.15,5533.86,3040.83,2493.03,0.450505
2025-11-24,PED-2025-00536,Horizonte Serviços 165,RS,Caxias do Sul,Diego Lima,Gaveteiro Executivo,Móveis,1,665.09,0.0,356.18,Pix,665.09,0.0,665.09,356.18,308.91,0.464463
2025-11-24,PED-2025-00554,Prime Comercial 049,MG,Belo Horizonte,Fernanda Alves,Filtro de Linha Premium,Energia,4,117.5,0.05,51.87,Cartão de crédito,470.0,23.5,446.5,207.48,239.02,0.535319
2025-11-24,PED-2025-00629,Central Tecnologia 043,BA,Vitória da Conquista,Bruno Costa,Filtro de Linha Premium,Energia,2,121.81,0.08,49.63,Cartão de crédito,243.62,19.49,224.13,99.26,124.87,0.557133
2025-11-24,PED-2025-00629,Central Tecnologia 043,BA,Vitória da Conquista,Bruno Costa,Headset Corporativo,Acessórios,3,341.95,0.0,161.16,Cartão de crédito,1025.85,0.0,1025.85,483.48,542.37,0.528703
2025-11-24,PED-2025-00629,Central Tecnologia 043,BA,Vitória da Conquista,Bruno Costa,Webcam Full HD,Acessórios,4,291.56,0.12,128.63,Cartão de crédito,1166.24,139.95,1026.29,514.52,511.77,0.498661
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Cadeira Ergonômica,Móveis,2,1410.37,0.0,762.96,Cartão de crédito,2820.74,0.0,2820.74,1525.92,1294.82,0.459036
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Roteador Empresarial,Conectividade,3,752.52,0.08,363.07,Cartão de crédito,2257.56,180.6,2076.96,1089.21,987.75,0.475574
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Webcam Full HD,Acessórios,1,284.73,0.0,136.99,Cartão de crédito,284.73,0.0,284.73,136.99,147.74,0.518878
2025-11-25,PED-2025-00097,Integra Varejo 046,SP,Ribeirão Preto,Camila Rocha,Filtro de Linha Premium,Energia,1,115.63,0.0,49.7,Pix,115.63,0.0,115.63,49.7,65.93,0.570181
2025-11-25,PED-2025-00567,Alfa Comercial 121,RJ,Niterói,Camila Rocha,Gaveteiro Executivo,Móveis,1,688.67,0.05,368.52,Boleto,688.67,34.43,654.24,368.52,285.72,0.436717
2025-11-25,PED-2025-00567,Alfa Comercial 121,RJ,Niterói,Camila Rocha,Kit Toner Colorido,Impressão,1,857.44,0.05,420.44,Boleto,857.44,42.87,814.57,420.44,394.13,0.483849
2025-11-25,PED-2025-01098,Conecta Distribuidora 004,SP,São Paulo,Bruno Costa,Mouse Sem Fio,Acessórios,6,150.46,0.05,69.91,Pix,902.76,45.14,857.62,419.46,438.16,0.510903
2025-11-26,PED-2025-01026,Prime Comercial 009,BA,Feira de Santana,Bruno Costa,Kit Toner Colorido,Impressão,3,895.4,0.05,399.6,Cartão de crédito,2686.2,134.31,2551.89,1198.8,1353.09,0.530231
2025-11-27,PED-2025-00004,Integra Soluções 176,MG,Uberlândia,Bruno Costa,Mouse Sem Fio,Acessórios,4,155.14,0.08,67.45,Pix,620.56,49.64,570.92,269.8,301.12,0.527425
2025-11-27,PED-2025-00276,Alfa Serviços 181,RJ,Rio de Janeiro,Lucas Barros,Filtro de Linha Premium,Energia,11,117.71,0.0,50.78,Cartão de crédito,1294.81,0.0,1294.81,558.58,736.23,0.568601
2025-11-27,PED-2025-00606,Nova Comercial 097,MG,Juiz de Fora,Bruno Costa,Headset Corporativo,Acessórios,1,327.75,0.08,160.46,Pix,327.75,26.22,301.53,160.46,141.07,0.467847
2025-11-28,PED-2025-00612,Vértice Soluções 080,PR,Maringá,Camila Rocha,Headset Corporativo,Acessórios,7,318.65,0.0,157.78,Pix,2230.55,0.0,2230.55,1104.46,1126.09,0.504849
2025-11-28,PED-2025-01094,Vértice Logística 130,GO,Goiânia,Camila Rocha,Webcam Full HD,Acessórios,6,280.64,0.03,131.42,Boleto,1683.84,50.52,1633.32,788.52,844.8,0.51723
2025-11-29,PED-2025-00778,Integra Distribuidora 116,PR,Maringá,Fernanda Alves,Kit Toner Colorido,Impressão,1,883.3,0.0,415.24,Pix,883.3,0.0,883.3,415.24,468.06,0.529899
2025-11-29,PED-2025-00845,Horizonte Comercial 025,BA,Salvador,Ana Martins,Notebook Essencial 14,Informática,3,2882.04,0.1,2050.22,Cartão de crédito,8646.12,864.61,7781.51,6150.66,1630.85,0.20958
2025-11-29,PED-2025-00944,Aurora Soluções 072,RS,Porto Alegre,Bruno Costa,Headset Corporativo,Acessórios,3,346.13,0.12,160.96,Pix,1038.39,124.61,913.78,482.88,430.9,0.47156
2025-11-30,PED-2025-00099,Alfa Comercial 041,MG,Uberlândia,Fernanda Alves,Mouse Sem Fio,Acessórios,1,150.76,0.05,70.7,Cartão de crédito,150.76,7.54,143.22,70.7,72.52,0.506361
2025-11-30,PED-2025-00099,Alfa Comercial 041,MG,Uberlândia,Fernanda Alves,Webcam Full HD,Acessórios,4,292.3,0.0,129.03,Cartão de crédito,1169.2,0.0,1169.2,516.12,653.08,0.55857
2025-11-30,PED-2025-00494,Integra Varejo 206,SP,São Paulo,Bruno Costa,Gaveteiro Executivo,Móveis,5,678.99,0.1,357.74,Cartão de débito,3394.95,339.5,3055.46,1788.7,1266.75,0.414588
2025-11-30,PED-2025-00495,Nova Comercial 217,PR,Londrina,Gustavo Ribeiro,Filtro de Linha Premium,Energia,11,116.97,0.1,52.94,Pix,1286.67,128.67,1158.0,582.34,575.66,0.497117
2025-11-30,PED-2025-00495,Nova Comercial 217,PR,Londrina,Gustavo Ribeiro,Toner Preto,Impressão,4,329.24,0.0,149.66,Pix,1316.96,0.0,1316.96,598.64,718.32,0.545438
2025-11-30,PED-2025-00495,Nova Comercial 217,PR,Londrina,Gustavo Ribeiro,Webcam Full HD,Acessórios,3,278.45,0.0,131.76,Pix,835.35,0.0,835.35,395.28,440.07,0.526809
2025-12-01,PED-2025-01000,Prime Comercial 209,SP,Ribeirão Preto,Ana Martins,Monitor Ultrawide 29,Informática,1,1762.56,0.1,1166.21,Cartão de crédito,1762.56,176.26,1586.3,1166.21,420.09,0.264826
2025-12-02,PED-2025-00324,Nova Engenharia 007,MG,Belo Horizonte,Camila Rocha,Filtro de Linha Premium,Energia,5,122.05,0.05,49.49,Cartão de crédito,610.25,30.51,579.74,247.45,332.29,0.573169
2025-12-02,PED-2025-00324,Nova Engenharia 007,MG,Belo Horizonte,Camila Rocha,Mesa Ajustável,Móveis,2,1859.53,0.05,1075.92,Cartão de crédito,3719.06,185.95,3533.11,2151.84,1381.27,0.39095
2025-12-02,PED-2025-00324,Nova Engenharia 007,MG,Belo Horizonte,Camila Rocha,Webcam Full HD,Acessórios,2,275.57,0.08,133.3,Cartão de crédito,551.14,44.09,507.05,266.6,240.45,0.474212
2025-12-02,PED-2025-00366,Central Tecnologia 203,PR,Curitiba,Juliana Mendes,Kit Toner Colorido,Impressão,2,905.2,0.08,411.73,Boleto,1810.4,144.83,1665.57,823.46,842.11,0.505598
2025-12-02,PED-2025-00366,Central Tecnologia 203,PR,Curitiba,Juliana Mendes,Mouse Sem Fio,Acessórios,2,148.49,0.0,70.1,Boleto,296.98,0.0,296.98,140.2,156.78,0.527914
2025-12-02,PED-2025-00714,Prime Tecnologia 099,BA,Vitória da Conquista,Camila Rocha,Impressora Multifuncional,Impressão,6,1586.98,0.05,1037.53,Cartão de crédito,9521.88,476.09,9045.79,6225.18,2820.61,0.311814
2025-12-02,PED-2025-00714,Prime Tecnologia 099,BA,Vitória da Conquista,Camila Rocha,Mouse Sem Fio,Acessórios,2,155.12,0.03,70.41,Cartão de crédito,310.24,9.31,300.93,140.82,160.11,0.532055
2025-12-02,PED-2025-00749,Alfa Comercial 121,BA,Feira de Santana,Ana Martins,Mouse Sem Fio,Acessórios,2,149.64,0.08,68.33,Cartão de crédito,299.28,23.94,275.34,136.66,138.68,0.503664
2025-12-02,PED-2025-00749,Alfa Comercial 121,BA,Feira de Santana,Ana Martins,Nobreak 1500VA,Energia,3,1188.31,0.03,672.97,Cartão de crédito,3564.93,106.95,3457.98,2018.91,1439.07,0.416159
2025-12-02,PED-2025-00927,Ponto Varejo 158,PR,Maringá,Fernanda Alves,Mouse Sem Fio,Acessórios,5,145.25,0.1,66.98,Transferência,726.25,72.62,653.62,334.9,318.72,0.487627
2025-12-03,PED-2025-00070,Nova Comercial 097,GO,Anápolis,Camila Rocha,Notebook Essencial 14,Informática,1,2894.33,0.08,2044.2,Pix,2894.33,231.55,2662.78,2044.2,618.58,0.232307
2025-12-03,PED-2025-00070,Nova Comercial 097,GO,Anápolis,Camila Rocha,Teclado Mecânico,Acessórios,3,396.49,0.05,198.63,Pix,1189.47,59.47,1130.0,595.89,534.11,0.472662
2025-12-03,PED-2025-00070,Nova Comercial 097,GO,Anápolis,Camila Rocha,Webcam Full HD,Acessórios,4,277.34,0.0,134.31,Pix,1109.36,0.0,1109.36,537.24,572.12,0.515721
2025-12-03,PED-2025-00315,Vértice Distribuidora 140,SP,Ribeirão Preto,Fernanda Alves,Mouse Sem Fio,Acessórios,2,149.94,0.03,67.25,Cartão de débito,299.88,9.0,290.88,134.5,156.38,0.537616
2025-12-03,PED-2025-00516,Prime Comercial 049,BA,Vitória da Conquista,Fernanda Alves,Toner Preto,Impressão,2,345.4,0.15,146.86,Transferência,690.8,103.62,587.18,293.72,293.46,0.499779
2025-12-03,PED-2025-00796,Prime Engenharia 199,SP,Campinas,Bruno Costa,Gaveteiro Executivo,Móveis,2,676.23,0.03,367.0,Transferência,1352.46,40.57,1311.89,734.0,577.89,0.4405
2025-12-03,PED-2025-01064,Aurora Soluções 032,BA,Salvador,Juliana Mendes,Impressora Multifuncional,Impressão,4,1664.85,0.08,1043.63,Cartão de débito,6659.4,532.75,6126.65,4174.52,1952.13,0.318629
2025-12-03,PED-2025-01064,Aurora Soluções 032,BA,Salvador,Juliana Mendes,Mouse Sem Fio,Acessórios,2,148.2,0.0,68.85,Cartão de débito,296.4,0.0,296.4,137.7,158.7,0.535425
2025-12-04,PED-2025-00076,Alfa Tecnologia 171,SP,Santos,Fernanda Alves,Monitor Ultrawide 29,Informática,3,1736.42,0.1,1139.52,Boleto,5209.26,520.93,4688.33,3418.56,1269.77,0.270837
2025-12-04,PED-2025-00076,Alfa Tecnologia 171,SP,Santos,Fernanda Alves,Mouse Sem Fio,Acessórios,7,145.77,0.1,67.25,Boleto,1020.39,102.04,918.35,470.75,447.6,0.487396
2025-12-04,PED-2025-00076,Alfa Tecnologia 171,SP,Santos,Fernanda Alves,Webcam Full HD,Acessórios,2,281.32,0.08,134.07,Boleto,562.64,45.01,517.63,268.14,249.49,0.481984
2025-12-04,PED-2025-00194,Aurora Varejo 142,SC,Joinville,Lucas Barros,Notebook Essencial 14,Informática,2,2888.39,0.0,1989.01,Pix,5776.78,0.0,5776.78,3978.02,1798.76,0.311378
2025-12-05,PED-2025-00980,Prime Engenharia 199,SP,Santos,Gustavo Ribeiro,Impressora Multifuncional,Impressão,1,1624.45,0.08,1031.35,Pix,1624.45,129.96,1494.49,1031.35,463.14,0.3099
2025-12-06,PED-2025-00275,Integra Logística 106,SC,Joinville,Gustavo Ribeiro,Toner Preto,Impressão,2,327.47,0.0,150.27,Cartão de crédito,654.94,0.0,654.94,300.54,354.4,0.541118
2025-12-06,PED-2025-00382,Central Comercial 033,PE,Recife,Juliana Mendes,Monitor Ultrawide 29,Informática,3,1833.9,0.08,1202.39,Cartão de crédito,5501.7,440.14,5061.56,3607.17,1454.39,0.287341
2025-12-06,PED-2025-00382,Central Comercial 033,PE,Recife,Juliana Mendes,Teclado Mecânico,Acessórios,6,404.16,0.1,195.62,Cartão de crédito,2424.96,242.5,2182.46,1173.72,1008.74,0.462204
2025-12-06,PED-2025-00449,Ponto Soluções 168,PR,Maringá,Fernanda Alves,Gaveteiro Executivo,Móveis,8,662.62,0.15,376.12,Cartão de crédito,5300.96,795.14,4505.82,3008.96,1496.86,0.332205
2025-12-06,PED-2025-00449,Ponto Soluções 168,PR,Maringá,Fernanda Alves,Mesa Ajustável,Móveis,2,1876.19,0.1,1021.76,Cartão de crédito,3752.38,375.24,3377.14,2043.52,1333.62,0.394897
2025-12-06,PED-2025-00449,Ponto Soluções 168,PR,Maringá,Fernanda Alves,Toner Preto,Impressão,1,328.97,0.1,151.52,Cartão de crédito,328.97,32.9,296.07,151.52,144.55,0.488234
2025-12-07,PED-2025-00373,Aurora Varejo 182,SP,São Paulo,Diego Lima,Notebook Pro 15,Informática,7,4771.22,0.12,3444.38,Cartão de crédito,33398.54,4007.82,29390.72,24110.66,5280.06,0.17965
2025-12-07,PED-2025-00669,Vértice Distribuidora 220,SP,Ribeirão Preto,Camila Rocha,Notebook Essencial 14,Informática,3,2980.97,0.05,1970.03,Boleto,8942.91,447.15,8495.76,5910.09,2585.67,0.304349
2025-12-07,PED-2025-00669,Vértice Distribuidora 220,SP,Ribeirão Preto,Camila Rocha,Webcam Full HD,Acessórios,2,282.16,0.08,128.42,Boleto,564.32,45.15,519.17,256.84,262.33,0.505291
2025-12-07,PED-2025-00762,Central Comercial 193,RS,Pelotas,Lucas Barros,Filtro de Linha Premium,Energia,3,123.47,0.05,50.4,Cartão de crédito,370.41,18.52,351.89,151.2,200.69,0.57032
2025-12-07,PED-2025-00864,Conecta Logística 154,SC,Florianópolis,Diego Lima,Monitor Ultrawide 29,Informática,3,1760.03,0.05,1184.73,Boleto,5280.09,264.0,5016.09,3554.19,1461.9,0.291442
2025-12-07,PED-2025-00864,Conecta Logística 154,SC,Florianópolis,Diego Lima,Mouse Sem Fio,Acessórios,7,152.85,0.0,69.08,Boleto,1069.95,0.0,1069.95,483.56,586.39,0.548054
2025-12-07,PED-2025-01057,Horizonte Tecnologia 155,RS,Caxias do Sul,Juliana Mendes,Mesa Ajustável,Móveis,4,1928.97,0.05,1068.57,Boleto,7715.88,385.79,7330.09,4274.28,3055.81,0.416885
2025-12-07,PED-2025-01057,Horizonte Tecnologia 155,RS,Caxias do Sul,Juliana Mendes,Toner Preto,Impressão,1,317.49,0.15,142.24,Boleto,317.49,47.62,269.87,142.24,127.63,0.472925
